item_id,text,language,gold_label,scenario_id,split
kw-001524,Mu kuboko hafi y’ikiganza harambabaza kuva ntangiye guterura umwana.,kinyarwanda,ROUTINE,s7190c51751c9,train
kw-001525,"Ndakorora mfite n’umuriro, kandi nkorera ahororerwa inkoko.",kinyarwanda,URGENT,s4c65bc1fdc04,train
kw-001529,Mu nda harambabaza ariko iyo ndutse biroroha.,kinyarwanda,ROUTINE,s606b544136f4,train
kw-001531,Mfite igisebe ku kirenge ariko ndacyakandagaho nkagenda.,kinyarwanda,ROUTINE,s28bb6f598afc,train
kw-001533,Umwana agira umuriro buri kwezi kandi ntituramenya icyo arwaye.,kinyarwanda,ROUTINE,s35939d691cc3,train
kw-001534,Ndashaka kumenya niba umwana agomba gusubiramo urukingo.,kinyarwanda,ROUTINE,s9fae82b979ce,train
kw-001535,Mu gufa ryo ku rutugu harambabaza kuva nagwa hasi hakonje cyane.,kinyarwanda,ROUTINE,sd1af9489de44,train
kw-001536,"Umukecuru asinzira umunsi wose, nijoro akaba maso.",kinyarwanda,ROUTINE,s7a506766a5ee,train
kw-001537,Ndatwite kandi ndishimagura cyane nubwo nta bisebe mfite ku ruhu.,kinyarwanda,URGENT,s90082ae3365b,train
kw-001538,Mfite umurongo utukura uturutse ku gisebe gito.,kinyarwanda,URGENT,sd3d7588f7fff,train
kw-001539,Umwana anywa amazi yo mu byobo byo mu muhanda.,kinyarwanda,ROUTINE,s426c88f668d4,train
kw-001540,Nonsa kandi mfite akabyimba kababaza munsi y’ukuboko.,kinyarwanda,ROUTINE,s275119bb378e,train
kw-001541,"Ndakorora kandi mpumeka nsakuza, bikarushaho kuba bibi iyo ndi hafi y’umwotsi.",kinyarwanda,ROUTINE,sbea80f377301,train
kw-001542,Ndashaka kumenya niba nshobora gutwara imodoka nyuma yo gushyira imiti mu maso.,kinyarwanda,ROUTINE,s00123b961c58,train
kw-001543,"Mu nda harambabaza bikagera no mu mugongo, kandi ndaruka.",kinyarwanda,URGENT,s71eb98d0a7f8,train
kw-001544,Umusaza ntiyibuka niba yafashe ibinini bye.,kinyarwanda,ROUTINE,s322ea8dd8458,train
kw-001545,Utubyimba two ku ruhu tw’umwana turushaho kuba twinshi iyo ari ku zuba.,kinyarwanda,ROUTINE,s2e1ff7eeb586,train
kw-001546,Imihango irambabaza cyane ku buryo hari igihe ntabasha kujya ku ishuri cyangwa ku kazi.,kinyarwanda,ROUTINE,s5a54b07adb93,train
kw-001547,Mu gatuza harambabaza iyo meze ibiryo.,kinyarwanda,ROUTINE,sda3ee1f21fd3,train
kw-001549,Ndashaka kumenya niba ibi binini bishobora gusangizwa umuvandimwe we.,kinyarwanda,ROUTINE,s4a9f0e7d596a,train
kw-001550,Uguhimba kurambabaza kandi nagerageje kugusukura n’agati.,kinyarwanda,ROUTINE,sb1d96b7d21ee,train
kw-001552,"Umwana aragenda acumbagira, ikibuno kiramubabaza ariko nta muriro afite.",kinyarwanda,URGENT,se5a5cd55e5b4,train
kw-001553,"Iyo ngiye mu murima ngenda mbura umwuka, kandi mbere narigeze kugira amaraso make.",kinyarwanda,URGENT,s4103970ffac1,train
kw-001554,Nijoro ikiganza kirandondora cyangwa kigasinzira ku buryo binkangura.,kinyarwanda,ROUTINE,sd1e1b96a0068,train
kw-001557,Umwana yanze gukoresha ukuboko kumwe nyuma yo gukina.,kinyarwanda,URGENT,s25da580a888d,train
kw-001558,"Ndakorora kandi mu gatuza harambabaza, kandi mperutse kuva mu bitaro.",kinyarwanda,URGENT,s0876f5a125c5,train
kw-001559,"Mu nda hasi harambabaza cyane bitunguranye, cyane cyane ku ruhande rumwe.",kinyarwanda,URGENT,s357b7667c61b,train
kw-001562,Ndashaka kumenya niba ari byiza guhabwa urukingo nkiri umugore utwite.,kinyarwanda,ROUTINE,sbf4018ef0c01,train
kw-001563,Umwana ibirenge byombi byarabyimbye kandi arya duke.,kinyarwanda,URGENT,s93ad73a54e40,train
kw-001564,"Mu rwasaya no mu gutwi harambabaza, byose ku ruhande rumwe gusa.",kinyarwanda,ROUTINE,sf08b1e39f32a,train
kw-001565,Nijoro ndakorora kandi mfata ibinini by’umutima.,kinyarwanda,URGENT,s4baaf38dfbcc,train
kw-001566,Mfite akabyimba munsi y’uruhu gashobora kugenda iyo ngakozeho.,kinyarwanda,ROUTINE,sb823b25cbfa5,train
kw-001568,Umwana afite umuriro kandi yanze kugonda ivi.,kinyarwanda,URGENT,s29a33f1e45f0,train
kw-001569,Ndashaka kumenya iby’utubyimba two ku ruhu tuza iyo mfite stress.,kinyarwanda,ROUTINE,sc96c7d060d6f,train
kw-001571,"Ndababara ukwezi kose, si mu gihe cy’imihango gusa.",kinyarwanda,ROUTINE,sff0754da3dc2,train
kw-001572,Nacitse intege cyane nyuma yo kugira umuriro umaze igihe.,kinyarwanda,ROUTINE,s6c765d1926d5,train
kw-001573,Ijisho rimwe ry’uruhinja rihora ririmo amarira.,kinyarwanda,ROUTINE,s026d7b45a1da,train
kw-001574,"Umwana yamize igiceri hashize ibyumweru bibiri, ariko ubu ameze neza.",kinyarwanda,ROUTINE,s71e29b3c849c,train
kw-001575,Numva mu gatuza haraka cyane cyane iyo ndyamye nyuma yo kurya.,kinyarwanda,ROUTINE,s09b95fe004ea,train
kw-001576,Ndashaka kumenya niba umwana akeneye indorerwamo z’amaso.,kinyarwanda,ROUTINE,s931b00b24707,train
kw-001577,"Umugongo urambabaza, mfite n’umuriro kandi mperutse kubyara.",kinyarwanda,URGENT,s920ec39409a9,train
kw-001578,Mu gitondo gusa ni bwo mu maso hanjye habyimba.,kinyarwanda,ROUTINE,s7f98d8f1a22a,train
kw-001581,Mbere twigeze kubwirwa ko umwana afite umwobo mu gihuha cy’ugutwi.,kinyarwanda,ROUTINE,sb94f63750e4d,train
kw-001582,Ndashaka kumenya niba hari icyo nakora ku nkovu nasigaranye nashya nkiri muto.,kinyarwanda,ROUTINE,sfa166efa5cd2,train
kw-001583,Iyo ndyamye ndambuye mbura umwuka kandi mfite n’ukubyimba.,kinyarwanda,URGENT,s2a1a4717d9c7,train
kw-001585,Inyana y’ukuguru irambabaza iyo nzamutse ahantu hahanamye gusa.,kinyarwanda,ROUTINE,s6fcd5704e049,train
kw-001586,Ahantu horoshye ku mutwe w’uruhinja harabyimbye.,kinyarwanda,CRITICAL,sa289f8c9f8dd,train
kw-001588,"Ibere rimwe rirambabaza kandi ryarabyimbye, kandi sindonsa.",kinyarwanda,URGENT,sa02cb5e928c0,train
kw-001590,Nakomeretse ku jisho none mbona nk’igicucu.,kinyarwanda,URGENT,s46e7ab266cd9,train
kw-001591,Umukecuru yaguye none ntashobora kuzamura ukuboko.,kinyarwanda,URGENT,s156c6f88d836,train
kw-001593,"Mu nda harambabaza, sinshobora kurya kandi ndimo gutakaza ibiro vuba.",kinyarwanda,URGENT,s789090d19874,train
kw-001594,Nva amaraso menshi arimo utubumbe kandi ndazungera.,kinyarwanda,CRITICAL,s08b53126ecf1,train
kw-001595,"Afite diabete, amaze kutarya neza none arayoberwa kandi ntameze nk’ibisanzwe.",kinyarwanda,CRITICAL,saf8f4cdf5439,train
kw-001597,Ndashaka kumenya niba uyu muti w’inkorora ugenewe abana.,kinyarwanda,ROUTINE,s5e02dd38b0a4,train
kw-001598,Umwana yaguye mu idirishya.,kinyarwanda,CRITICAL,s217beae167af,train
kw-001599,"Hari amaraso mu nkari ariko nta bubabare mfite, kandi nanywa itabi.",kinyarwanda,ROUTINE,sfcbf386d633d,train
kw-001600,"Ndatwite, ndishimagura cyane kandi inkari zanjye zarijimye.",kinyarwanda,URGENT,s5ac0f20abdb9,train
kw-001602,"Mfite imyaka 40, mu gatuza harambabaza kandi mu muryango wacu hari abigeze kugira ikibazo nk’iki.",kinyarwanda,URGENT,sab0fdbf20344,train
kw-001604,Ndashaka kumenya inshuro ngomba guhindura igitambaro cyo ku gikomere.,kinyarwanda,ROUTINE,s1bc708108702,train
kw-001606,Amagufa yanjye yose arambabaza kandi sinshobora gusohoka mu rugo.,kinyarwanda,ROUTINE,s0fba294dd5c4,train
kw-001608,Mfite igisebe kivamo amaraso iyo niyogosheshe.,kinyarwanda,ROUTINE,s16754c96b4ec,train
kw-001610,Iyo uruhago rw’inkari rwuzuye ndababara.,kinyarwanda,ROUTINE,s21d4bebdfa38,train
kw-001612,Maze iminsi itatu mfite hiccups zidashira.,kinyarwanda,ROUTINE,sdfb82f4abf9b,train
kw-001613,Umwana ava amaraso mu mazuru buri cyumweru.,kinyarwanda,ROUTINE,sb0a19ccf89c3,train
kw-001615,Ndatwite kandi iyo ndyamye umugongo ndazimira.,kinyarwanda,ROUTINE,s4d4768ee7b73,train
kw-001616,Ndashaka kwipimisha nyuma y’uko uwo dukundana asuzumwe akagira indwara.,kinyarwanda,ROUTINE,sfa36e55cdb2b,train
kw-001617,"Uruhinja rwanze konsa, rujya rusubiza umugongo inyuma kandi rufite umuriro.",kinyarwanda,CRITICAL,sf788de71ea32,train
kw-001619,"Nakomeretse n’isasu hashize imyaka, none ububabare bwongeye kugaruka.",kinyarwanda,ROUTINE,sb80d71f6fd03,train
kw-001620,Umwana yakubiswe mu jisho n’agati none ntashobora kurifungura.,kinyarwanda,URGENT,s4c71ca14a849,train
kw-001621,Inda yanjye yarabyimbye kandi ndahumeka nabi.,kinyarwanda,URGENT,s0d5a9e34170f,train
kw-001622,Ijosi rirambabaza nyuma y’impanuka yo mu muhanda nagize ejo.,kinyarwanda,URGENT,s9691e65d9f60,train
kw-001623,Inkovu yo kubagwa hashize imyaka ibiri irambabaza.,kinyarwanda,ROUTINE,s677a8a34819e,train
kw-001625,Umwana afite umuriro kandi ntabwo yitaba cyangwa yitwara nk’ibisanzwe.,kinyarwanda,CRITICAL,s9f0c3b506f3e,train
kw-001626,Ndashaka kumenya niba uyu muti ushobora gusywa.,kinyarwanda,ROUTINE,s5783e12c12dd,train
kw-001628,Umusarani w’uruhinja ni umweru.,kinyarwanda,URGENT,sa3fdf3fc0b4c,train
kw-001629,Sinumva ibirenge kandi iyo ngenda ndanyeganyega.,kinyarwanda,ROUTINE,sa6886ceab895,train
kw-001630,Umugongo wo hasi urambabaza cyane kandi ububabare bugera imbere.,kinyarwanda,URGENT,se547f8b97098,train
kw-001631,Mfite akabyimba mu ijosi kagenda vuba.,kinyarwanda,ROUTINE,s8ea251e808ba,train
kw-001633,Ndashaka kumenya niba nshobora kongera gukina umupira nyuma yo gukomereka.,kinyarwanda,ROUTINE,s7f5aafb92e0c,train
kw-001634,"Mfite ibyumweru 36 ntwite, umwana ntanyeganyega kandi nanjye sinumva meze neza.",kinyarwanda,CRITICAL,sce7388f60e7c,train
kw-001635,Amaso yanjye yumye kandi numva arimo utuntu duteye nk’umusenyi.,kinyarwanda,ROUTINE,sfe40e5dd099c,train
kw-001636,Nijoro ukuboko kurambabaza kandi numva gisa n’aho kirimo utunyamasyo tugenda.,kinyarwanda,ROUTINE,s77210e98a0fd,train
kw-001637,Umwana yanyoye umuti wo koza.,kinyarwanda,CRITICAL,s1002a4d1fa41,train
kw-001638,Mfite umuriro kandi mfite igisebe cyatewe no kurumwa n’itungo ryo mu rugo.,kinyarwanda,URGENT,sa071eaad68fa,train
kw-001639,Uruhinja ruhagarika guhumeka rimwe na rimwe iyo ruryamye.,kinyarwanda,CRITICAL,sf045056b0eea,train
kw-001640,Kuva nabuka sinshobora guhagarika kurira.,kinyarwanda,ROUTINE,sb55f9f3b02d5,train
kw-001641,Ndashaka kumenya niba ibi binini ari byo byatumye amaso yanjye aba umuhondo.,kinyarwanda,URGENT,s078acc0588c6,train
kw-001642,"Ingingo y’umwana yarabyimbye kandi irashyushye, ntashobora kuyinyeganyeza.",kinyarwanda,URGENT,scfe14aac8632,train
kw-001644,Ndatwite kandi mfite ibise biza buri minota itanu.,kinyarwanda,URGENT,sd383599d8e6a,train
kw-001645,Nijoro mu gatuza harambabaza bikankangura.,kinyarwanda,URGENT,sa5ea271adf9e,train
kw-001646,Mfite akabyimba mu ibere kagenda gakura vuba.,kinyarwanda,ROUTINE,sb5008f076a6d,train
kw-001647,"Umwana aribwa mu nda, araruka kandi ntashobora kwituma.",kinyarwanda,URGENT,sf5c50d35db27,train
kw-001649,Umutwe w’uruhinja warabyimbye nyuma yo kuvuka.,kinyarwanda,ROUTINE,s27486df19b5b,train
kw-001650,Mfite igisebe ku kuguru kimaze imyaka.,kinyarwanda,ROUTINE,se4998650b329,train
kw-001652,Kuva nabyara sinshobora kwihagarika.,kinyarwanda,URGENT,se0baaa3f2e5c,train
kw-001655,Ndashaka kumenya niba akabyimba ko munsi y’ukuboko ari ikibazo gikomeye.,kinyarwanda,ROUTINE,s7741d3d15c7a,train
kw-001657,"Ndatwite, umwana ntakinyeganyega cyane kandi ndava amaraso.",kinyarwanda,CRITICAL,s494c7beea205,train
kw-001658,Mfite igisebe kinini mu kiganza kandi sinshobora gufata ikintu neza.,kinyarwanda,URGENT,sba63d73f11b2,train
kw-001659,"Uruhinja ruhumeka vuba cyane, rufite umuriro kandi ruhumeka rusohora amajwi.",kinyarwanda,CRITICAL,s50408e53a5f2,train
kw-001660,"Mfite umuriro, inda irambabaza iyo uyikozeho kandi mperutse kubyara.",kinyarwanda,URGENT,s05312132f08c,train
kw-001661,Ndashaka kubaza impamvu amaso y’umwana arebana hagati.,kinyarwanda,ROUTINE,s7c31965e4f75,train
kw-001664,Umwana ntashobora kwihagarika kandi mu maso harabyimbye.,kinyarwanda,URGENT,se0463b5b17ca,train
kw-001666,"Ndababara kandi ndava amaraso, kandi maze kubura imihango inshuro ebyiri.",kinyarwanda,URGENT,s804c6150f2bc,train
kw-001667,Uruhinja ruruka kandi harimo amaraso mu byo rurutse.,kinyarwanda,CRITICAL,s5534fd5adc0c,train
kw-001668,Ndashaka kubaza ku gisebe cyongeye gufunguka nyuma yo gukora akazi.,kinyarwanda,ROUTINE,s6e8825d97e02,train
kw-001670,"Umwana afite umuriro, utubyimba ku ruhu, amaso atukura kandi arakorora.",kinyarwanda,URGENT,sa1bd001bb9d2,train
kw-001671,Ukuboko kwe kwarakandamijwe kandi intoki zarakonje.,kinyarwanda,CRITICAL,s2c1a8750e4b2,train
kw-001672,Ndatwite kandi ku mutwe w’urutugu harambabaza cyane.,kinyarwanda,CRITICAL,sd8961f961092,train
kw-001673,Ukuguru kurambabaza kandi sinshobora kugukandagizaho nyuma yo kugwa.,kinyarwanda,URGENT,s879c6c6b529d,train
kw-001676,Ndakorora nkavamo amaraso kandi ndimo gutakaza ibiro.,kinyarwanda,URGENT,s588105c9ed71,train
kw-001680,Hagati y’imihango havamo ibintu bivanze n’amaraso.,kinyarwanda,ROUTINE,s253fc465cdad,train
kw-001681,Ndashaka kubaza ku mwana urya impapuro.,kinyarwanda,ROUTINE,scfa2c9747977,train
kw-001683,Uruhinja rufite impiswi nyinshi kandi iyo rurize nta marira ruvamo.,kinyarwanda,URGENT,s8fea1bad4f21,train
kw-001684,Ururimi rwanjye rwarabyimbye nyuma yo gutangira ikinini gishya.,kinyarwanda,CRITICAL,sf2aee87014b5,train
kw-001685,Uyu mugore aribwa cyane mu nda kandi yazimye ari mu rugo.,kinyarwanda,CRITICAL,sa6d40494f8b4,train
kw-001687,Umwana yashyushye mu kanwa kubera ikinyobwa gishyushye.,kinyarwanda,URGENT,s159867957fd5,train
kw-001688,Ndashaka kubaza ku kubyimba kwabayeho nyuma yo kurumwa n’imbwa nkivuriza mu rugo.,kinyarwanda,URGENT,s32822b9b74d4,train
kw-001689,Ntashobora kugenda kandi kuva ku rukenyerero kumanuka ntiyumva umubiri.,kinyarwanda,CRITICAL,s224b95c5a020,train
kw-001690,"Ndatwite ibyumweru 20, ndava amaraso kandi ndibwa n’inda nk’ifata.",kinyarwanda,URGENT,sf83cff003662,train
kw-001691,"Uruhinja rufite umuriro, ahantu horoshye ku mutwe harabyimbye kandi ruruka.",kinyarwanda,CRITICAL,sa994e226eafd,train
kw-001693,Ijosi ry’umwana ryarabyimbye kandi ntashobora gufungura umunwa.,kinyarwanda,CRITICAL,sbc1d124be3be,train
kw-001694,"Yakomeretse mu gatuza, ahumeka buhoro kandi arababara.",kinyarwanda,CRITICAL,sf190cccef7be,train
kw-001695,"Ndatwite, umutwe urambabaza, mu maso harabyimbye kandi mbona utudomo imbere y’amaso.",kinyarwanda,CRITICAL,sca94d60b1008,train
kw-001696,Ndashaka kwisuzumisha mbere yo gukora urugendo rurerure.,kinyarwanda,ROUTINE,s95a2a1f25e18,train
kw-001697,"Umwana arerurutse kandi arananirwa cyane, kandi mbere twigeze kubwirwa iby’uruhago rw’amaraso.",kinyarwanda,URGENT,s9497adbebd15,train
kw-001698,Uyu mugore afite umuriro kandi igisebe cyo kubyara gifite impumuro mbi.,kinyarwanda,URGENT,s350efcc17dec,train
kw-001701,"Ndakorora kandi ijwi ryanjye ryarahindutse, ndi umwarimu.",kinyarwanda,ROUTINE,s91a09d0247cd,train
kw-001704,Inkokoora irambabaza kandi nkora umwuga w’ububaji.,kinyarwanda,ROUTINE,s52c2dc9cfcfc,train
kw-001705,Ndashaka kumenya vitamine umwana ashobora gufata.,kinyarwanda,ROUTINE,sb2aab95ed58c,train
kw-001707,Mu gihe cy’ubukonje uruhu rwanjye ruruma kandi rukuma cyane.,kinyarwanda,ROUTINE,s0bd3ae0ff172,train
kw-001708,Ndatwite bwa mbere kandi umugongo urambabaza.,kinyarwanda,ROUTINE,s081e94e365cc,train
kw-001712,Ndashaka kumenya uko navura inda zo mu mutwe mu rugo.,kinyarwanda,ROUTINE,s4154d1208932,train
kw-001713,Kuva natangira ibi binini sinshobora kwituma neza.,kinyarwanda,ROUTINE,s93c36f089718,train
kw-001714,Umwana arakorora mu bitotsi kandi twigeze kubwirwa ko afite ikibazo cya tonsils.,kinyarwanda,ROUTINE,s0c9da271aa64,train
kw-001715,Ibiva mu gitsina bifite impumuro mbi ariko nta kwishimagura mfite.,kinyarwanda,ROUTINE,s23502c8eacd0,train
kw-001716,Nashye ku zuba nyuma yo kumara umunsi wose kuroba.,kinyarwanda,ROUTINE,s84bc153974f2,train
kw-001717,Uruhinja ruritsamura kandi amazuru yarafunze.,kinyarwanda,ROUTINE,s4c5edfac3db4,train
kw-001718,Ndashaka kongera guhabwa umuti wo kwisiga ku ruhu.,kinyarwanda,ROUTINE,s83ae3bd9e672,train
kw-001719,Ndatwite kandi nijoro amaguru aramfata.,kinyarwanda,ROUTINE,s6fa59a1cc48b,train
kw-001720,Umwana yakomeretse ku munwa ubwo yakinaga.,kinyarwanda,ROUTINE,sb445111d260c,train
kw-001723,Mfite igisebe cy’uruhu ku gatsinsino cyatewe n’inkweto za bote.,kinyarwanda,ROUTINE,scd85b8cabe32,train
kw-001724,Ndashaka kumenya ibiro by’umwana biri ku ikarita y’ikura.,kinyarwanda,ROUTINE,s25e32df57ba7,train
kw-001726,Agatsinsino karimo imishishihuko kandi karambabaza.,kinyarwanda,ROUTINE,sfb37dcfeae0f,train
kw-001727,Nkorora mu gitondo gusa kandi ndanywa itabi.,kinyarwanda,ROUTINE,s7bc1d75f577f,train
kw-001730,Ndashaka kumenya niba nakwirinda cyangwa ngahangayikira utudomo two ku ruhu tw’umwana.,kinyarwanda,ROUTINE,sc84bcb2f4d58,train
kw-001732,Umwana afite akantu k’inkwi kinjiye mu rutoki.,kinyarwanda,ROUTINE,sd79fe3f33d53,train
kw-001733,Mu cyumweru cya mbere umutwe w’ibere warambabazaga.,kinyarwanda,ROUTINE,se4401e9a740d,train
kw-001735,Mfite ikibyimba kirimo amashyira ku kibuno.,kinyarwanda,ROUTINE,s3d05ceb510c6,train
kw-001736,Ndashaka kubaza ku kimenyetso cyo ku ruhu maze igihe mfite.,kinyarwanda,ROUTINE,s94548be9be07,train
kw-001738,Iyo nihagarika ndumva haraka kandi sinywa amazi menshi.,kinyarwanda,ROUTINE,se1d3b05fb42a,train
kw-001739,Ijosi rirambabaza kuva narara hasi.,kinyarwanda,ROUTINE,s27827c9a2ab4,train
kw-001745,Natangiye gukorora inkorora yumye kuva natangira ibinini bishya by’umuvuduko w’amaraso.,kinyarwanda,ROUTINE,s83822eca2344,train
kw-001747,Iryinyo rimwe ry’umwana rirakura inyuma y’irindi.,kinyarwanda,ROUTINE,s87ff6a8b8741,train
kw-001748,Sinshobora gufungura ikibindi kandi ukuboko kwanjye ntigufata neza.,kinyarwanda,ROUTINE,s603fba0377d0,train
kw-001749,Umugongo urambabaza ariko iyo ndyamye biroroha.,kinyarwanda,ROUTINE,s2d66f6d792a9,train
kw-001750,Ndashaka kubaza ku mwana uvugira mu bitotsi.,kinyarwanda,ROUTINE,s012918021e98,train
kw-001752,Uruhinja rufite utudomo duto tw’umweru mu maso.,kinyarwanda,ROUTINE,s4a7f4873eac5,train
kw-001753,Umwana yakomerekeje ivi ku butaka kandi harimo umwanda.,kinyarwanda,ROUTINE,s6eb9808ea800,train
kw-001754,Ugutwi kwanjye kwafunzwe n’umwanda wo mu gutwi.,kinyarwanda,ROUTINE,s4049e18c2f24,train
kw-001755,Ndatwite kandi ku mugoroba ibirenge birabyimba.,kinyarwanda,ROUTINE,sd10c26479df4,train
kw-001756,Iyo ngiye kwihagarika bitinda gutangira inkari gusohoka.,kinyarwanda,ROUTINE,s35cea8e309e6,train
kw-001757,Nagiranye infection yo mu gitsina nyuma yo gufata antibiyotike.,kinyarwanda,ROUTINE,s289a6a4be0cd,train
kw-001760,Ndatangira kwishimagura nyuma yo koga mu kiyaga.,kinyarwanda,ROUTINE,s9b40f345b566,train
kw-001762,Kuva napfusha ndumva ndaruha kandi nta mbaraga mfite.,kinyarwanda,ROUTINE,s933181487b39,train
kw-001763,Umwana yarumwe n’amasazi mato cyangwa utunyamasyo.,kinyarwanda,ROUTINE,s19c2f9ea0594,train
kw-001765,Umugongo urambabaza kandi nkora akazi ko gutwara ikamyo.,kinyarwanda,ROUTINE,sfa0a0fc9885a,train
kw-001766,Ndashaka kubaza ku nkovu ihora indya.,kinyarwanda,ROUTINE,s425496c9c50e,train
kw-001768,Umwana afite ikibyimba gito ku kuboko.,kinyarwanda,ROUTINE,s6fe135791969,train
kw-001769,Nijoro umunwa urakama cyane.,kinyarwanda,ROUTINE,s34df78f99809,train
kw-001770,Ndatwite hafi kubyara kandi ikibuno kirambabaza.,kinyarwanda,ROUTINE,sa903b72525cc,train
kw-001772,Umusarani w’uruhinja ni icyatsi.,kinyarwanda,ROUTINE,scb636c62a873,train
kw-001774,Ndashaka kumenya indyo umuntu ufite umuvuduko w’amaraso yakurikiza.,kinyarwanda,ROUTINE,s275f9408f9ce,train
kw-001775,Coil bayishyiramo yarambabaje ariko ubu ububabare bwarashize.,kinyarwanda,ROUTINE,sc4ada997dff4,train
kw-001778,Umwana yakubiswe ku nyana y’ukuguru akina umupira hasigara ibara ry’ubururu.,kinyarwanda,ROUTINE,s78cf770d55dc,train
kw-001781,Mu cyumweru cya mbere uruhu rw’uruhinja rwatangiye kuvaho.,kinyarwanda,ROUTINE,s21db9f82a2a9,train
kw-001783,Nabyaye abana batatu ariko ibiro ntibigabanuka.,kinyarwanda,ROUTINE,s36da84eb0987,train
kw-001785,Umwana anyunyuza igikumwe kandi amenyo yatangiye kujya imbere.,kinyarwanda,ROUTINE,scfd5f684f236,train
kw-001786,Umukungugu wo mu muhanda utuma nkorora.,kinyarwanda,ROUTINE,s9456ec7fa0b7,train
kw-001788,Ibere rirambabaza mbere y’imihango gusa.,kinyarwanda,ROUTINE,sf47c8a9408a4,train
kw-001790,Umwana yanga kurya imboga kandi ndahangayitse.,kinyarwanda,ROUTINE,sbadc7581b550,train
kw-001791,Hari amazina ntangiye kwibagirwa ariko ndacyabasha kwiyitaho mu rugo.,kinyarwanda,ROUTINE,saf75712b673b,train
kw-001792,Niyogoshe nikata none igisebe ntigihagarika kuva amaraso.,kinyarwanda,URGENT,s5b03a5982193,train
kw-001793,Uruhinja rutera hejuru igihe cyose rwumvise urusaku.,kinyarwanda,ROUTINE,s5a60a4746768,train
kw-001794,Umwana yongeye kwihagarika mu buriri kuva umwana mushya yaza mu rugo.,kinyarwanda,ROUTINE,sced6ecfe6b13,train
kw-001795,Mu gihe cy’izuba amaso arandya cyane.,kinyarwanda,ROUTINE,s418c646643ab,train
kw-001796,Ndasinzirira nkonora kandi umugore wanjye ahora abimbwira.,kinyarwanda,ROUTINE,s37e2c24feed1,train
kw-001797,Ndashaka kumenya imyitozo nakora nyuma yo kugira ikibazo cy’umutima.,kinyarwanda,ROUTINE,s843696b581ed,train
kw-001801,Natoye umufuka none umutwe wanjye wababaye cyane bitunguranye.,kinyarwanda,CRITICAL,s968ead7aca2c,train
kw-001803,"Ndatwite ibyumweru 39, umwana ntanyeganyega kandi naje jyenyine.",kinyarwanda,URGENT,s3f888d3a91aa,train
kw-001804,Umusaza yari ababaye mu gatuza maze agwa ku muryango.,kinyarwanda,CRITICAL,s3b39b627ba20,train
kw-001806,Umwana yashywe na mucanira wa paraffine mu maso no mu gatuza.,kinyarwanda,CRITICAL,s2dd8b6b25638,train
kw-001808,"Uyu mugore yatakaje ubwenge agira ibinya ari mu rugo, aratwite ibyumweru 34.",kinyarwanda,CRITICAL,sec989b61f85a,train
kw-001811,Umukecuru yagize intege nke zitunguranye kandi ntashobora kuvuga.,kinyarwanda,CRITICAL,sc48eea198030,train
kw-001812,Yakubiswe n’umuriro w’amashanyarazi maze ajugunywa ku ngazi.,kinyarwanda,CRITICAL,s2f18e738ca10,train
kw-001813,Uyu mugore yabyariye muri taxi turi mu nzira.,kinyarwanda,CRITICAL,s0bf617af9bc5,train
kw-001814,"Umwana yarohamye mu mazi, tumukuramo mu ruzi none arakorora.",kinyarwanda,CRITICAL,s078a2c47c149,train
kw-001816,Uruhinja rwavukiye mu rugo ariko ntirurira.,kinyarwanda,CRITICAL,sbbcecaac6fbd,train
kw-001817,Umusaza yaguye akomereka ku mutwe kandi afata imiti igabanya gutembera kw’amaraso.,kinyarwanda,CRITICAL,s306cc334d924,train
kw-001818,Umwana yarabyimbye cyane nyuma yo kurumwa n’inzuki.,kinyarwanda,CRITICAL,s0ecb101e5da6,train
kw-001820,Yakandamijwe n’imodoka ariko aracyafite ubwenge.,kinyarwanda,CRITICAL,s89a3f87fe2f1,train
kw-001821,Naje kongera kwisuzumisha kandi igisebe kirimo gukira neza.,kinyarwanda,ROUTINE,s401a878393ea,train
kw-001824,Ndashaka kumenya itariki yo kongera kubonana na muganga.,kinyarwanda,ROUTINE,s71ea4518ce38,train
kw-001827,Naje kongera gusuzumisha umwana nyuma yo kuvunika kandi plaster yaravanyweho.,kinyarwanda,ROUTINE,s98af845d7f59,train
kw-001828,Ndashaka kumenya niba igipimo cy’umuti kigomba guhinduka ubu.,kinyarwanda,ROUTINE,sd2ee585c0c0d,train
kw-001829,"Naje kwisuzumisha nyuma yo kubyara, maze ibyumweru bitandatu.",kinyarwanda,ROUTINE,sec5f63fb1202,train
kw-001830,Nagarutse kuko inkorora yamaze kugabanuka.,kinyarwanda,ROUTINE,sa910f21d30f2,train
kw-001832,Ndashaka ko ubuvuzi bwanjye bwimurirwa ku ivuriro riri hafi y’iwacu.,kinyarwanda,ROUTINE,sd969918204f3,train
kw-001835,Nazanye X-ray nabwiwe ko ngomba kuzana.,kinyarwanda,ROUTINE,s6bcdf8b7d718,train
kw-001836,Ndashaka kumenya niba nkiri ngombwa ko nsubira kwisuzumisha.,kinyarwanda,ROUTINE,s30a92643f8e3,train
kw-001838,Ndashaka ko ibisubizo byongera kunsobanurirwa.,kinyarwanda,ROUTINE,s805926eacb10,train
kw-001839,Naje kwisuzumisha nyuma y’ibyumweru bibiri ntangiye imiti ya TB.,kinyarwanda,ROUTINE,s9952e7791fec,train
